CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalaryRatio,Age_Bin,Active_and_High_Balance,CreditScoreAgeInteraction,Actual_Churn,Predicted_Churn,Churn_Probability
661,France,Female,30,7,0.0,2,1,0,72196.57,0.0,Young,0,19830,0,0,0.02
633,France,Female,33,3,0.0,2,1,0,191111.02,0.0,Middle-Aged,0,20889,0,0,0.02
644,France,Male,37,6,117271.8,2,1,0,104217.96,1.125255186342162,Middle-Aged,0,23828,1,0,0.07
505,Germany,Female,37,10,122453.97,2,1,1,52693.99,2.3238697619975257,Middle-Aged,0,18685,0,0,0.1
679,Spain,Female,39,7,91187.9,1,0,1,6075.36,15.00946445971926,Middle-Aged,0,26481,0,0,0.18
551,France,Female,38,10,0.0,2,1,1,216.27,0.0,Middle-Aged,0,20938,0,0,0.32
665,France,Male,39,10,46323.57,1,1,0,136812.02,0.33859283709136084,Middle-Aged,0,25935,0,0,0.15
751,Spain,Male,38,7,0.0,2,0,0,90839.61,0.0,Middle-Aged,0,28538,0,0,0.01
788,Spain,Male,37,8,141541.25,1,0,0,66013.27,2.1441332931999884,Middle-Aged,0,29156,0,0,0.2
684,France,Male,27,2,134603.88,1,1,1,71725.73,1.876647055387237,Young,1,18468,0,0,0.03
717,Germany,Female,35,5,103214.71,1,1,0,172172.7,0.5994835998970801,Middle-Aged,0,25095,0,0,0.28
679,Germany,Female,32,0,88335.05,1,0,0,159584.81,0.5535304393945765,Middle-Aged,0,21728,0,0,0.19
521,France,Female,77,6,0.0,2,1,1,49054.1,0.0,Elderly,0,40117,0,0,0.12
726,France,Male,31,9,0.0,2,1,1,106117.3,0.0,Middle-Aged,0,22506,0,0,0.0
547,Germany,Female,42,1,142703.4,1,1,0,86207.49,1.655348044584061,Middle-Aged,0,22974,1,1,0.51
504,Spain,Male,34,0,54980.81,1,1,1,136909.88,0.4015839470460422,Middle-Aged,0,17136,0,0,0.17
754,Germany,Female,39,8,129401.87,1,1,1,87684.93,1.4757595176274876,Middle-Aged,1,29406,0,0,0.33
775,Germany,Male,36,2,109949.05,2,0,1,71682.54,1.533833064509154,Middle-Aged,0,27900,0,0,0.08
714,France,Male,46,1,0.0,1,1,0,152167.79,0.0,Middle-Aged,0,32844,1,0,0.36
568,Spain,Female,36,10,153610.61,1,1,1,54083.8,2.8402333046124713,Middle-Aged,1,20448,1,0,0.08
704,Germany,Male,27,5,147004.34,1,1,0,64381.33,2.283338042255418,Young,0,19008,1,0,0.17
719,France,Male,61,5,0.0,2,0,1,29132.43,0.0,Senior,0,43859,0,0,0.05
828,Spain,Male,42,10,0.0,1,1,1,186071.14,0.0,Middle-Aged,0,34776,0,0,0.27
615,France,Male,32,7,92199.84,1,1,1,2755.53,33.45992966870257,Middle-Aged,0,19680,0,0,0.03
621,Germany,Male,46,6,141078.37,1,0,0,34580.8,4.079673402581779,Middle-Aged,0,28566,1,1,0.7
622,Spain,Female,23,8,0.0,2,1,1,131389.39,0.0,Young,0,14306,0,0,0.01
589,France,Male,28,7,0.0,2,1,0,151645.96,0.0,Young,0,16492,0,0,0.0
754,France,Female,47,1,185513.67,1,1,0,27438.83,6.760990537861855,Middle-Aged,0,35438,0,1,0.51
549,Germany,Male,36,6,139422.37,1,0,0,83983.39,1.6601183876954717,Middle-Aged,0,19764,1,0,0.13
490,France,Male,33,1,0.0,2,1,1,80792.83,0.0,Middle-Aged,0,16170,0,0,0.01
643,France,Male,30,5,94443.77,1,1,1,165614.4,0.5702630326831484,Young,0,19290,0,0,0.01
548,Spain,Male,38,0,178056.54,2,1,0,38434.73,4.632699123943371,Middle-Aged,0,20824,0,0,0.3
651,Spain,Female,46,4,89743.05,1,1,0,156425.57,0.5737108709273042,Middle-Aged,0,29946,1,1,0.67
678,France,Female,55,5,0.0,1,0,1,196794.11,0.0,Senior,0,37290,1,1,0.54
407,Spain,Male,37,1,0.0,1,1,1,49161.12,0.0,Middle-Aged,0,15059,1,1,0.55
683,Spain,Male,30,1,113257.2,1,1,1,65035.02,1.7414802055876972,Young,0,20490,0,0,0.12
629,Germany,Female,45,7,129818.39,3,1,0,9217.55,14.083828132204328,Middle-Aged,0,28305,1,1,0.79
736,France,Male,27,5,51522.75,1,0,1,192131.77,0.2681636150023497,Young,0,19872,0,0,0.04
538,Spain,Female,31,0,0.0,2,0,0,179453.66,0.0,Middle-Aged,0,16678,0,0,0.03
655,Germany,Male,37,9,121342.24,1,1,1,180241.44,0.6732205424013479,Middle-Aged,0,24235,0,0,0.37
738,Spain,Female,33,3,122134.4,2,0,1,27867.59,4.382668181927465,Middle-Aged,0,24354,0,0,0.07
588,Spain,Male,59,4,0.0,2,1,1,27435.41,0.0,Senior,0,34692,0,0,0.1
736,Germany,Male,57,9,95295.39,1,1,0,28434.44,3.3514073074764266,Senior,0,41952,1,1,0.84
623,France,Male,40,5,118788.57,1,1,0,192867.4,0.6159079761535646,Middle-Aged,0,24920,0,0,0.1
549,Germany,Male,45,6,124240.93,1,1,1,146372.51,0.84879961408054,Middle-Aged,0,24705,0,1,0.58
630,France,Male,31,0,0.0,2,1,1,34475.14,0.0,Middle-Aged,0,19530,0,0,0.03
494,France,Female,35,9,112727.06,2,1,0,183752.91,0.6134708832638351,Middle-Aged,0,17290,0,0,0.09
671,Germany,Male,36,2,116695.27,1,0,0,193201.86,0.6040069697051571,Middle-Aged,0,24156,0,1,0.64
785,France,Female,38,1,0.0,1,1,0,134964.85,0.0,Middle-Aged,0,29830,1,0,0.28
724,France,Male,29,4,0.0,1,1,0,8982.75,0.0,Young,0,20996,0,0,0.26
532,France,Male,42,1,159024.71,1,1,0,100982.93,1.574768230630662,Middle-Aged,0,22344,1,0,0.26
747,Germany,Male,29,7,117726.33,1,1,1,175398.34,0.6711940945393212,Young,0,21663,0,0,0.08
598,France,Female,43,5,0.0,3,1,1,100722.72,0.0,Middle-Aged,0,25714,1,1,0.83
647,Germany,Male,35,3,192407.97,1,1,1,40145.28,4.792791830073174,Middle-Aged,1,22645,0,0,0.15
590,France,Male,43,8,0.0,2,1,1,143628.31,0.0,Middle-Aged,0,25370,0,0,0.07
713,Germany,Female,38,7,144606.22,1,1,1,56594.36,2.5551348226219006,Middle-Aged,1,27094,1,0,0.29
791,France,Male,36,6,111168.97,1,1,1,189969.91,0.5851925181203697,Middle-Aged,0,28476,0,0,0.04
620,France,Female,29,1,138740.24,2,0,0,154700.61,0.8968305942685035,Young,0,17980,0,0,0.03
637,Germany,Male,30,1,122185.53,1,1,0,102566.46,1.1912815358938973,Young,0,19110,1,0,0.18
544,France,Female,32,9,110728.39,1,1,1,14559.62,7.605170327247551,Middle-Aged,0,17408,0,0,0.07
637,Spain,Female,40,6,0.0,2,1,1,181610.6,0.0,Middle-Aged,0,25480,0,0,0.04
658,France,Male,42,8,102870.93,1,0,1,103764.55,0.9913880029354919,Middle-Aged,0,27636,1,0,0.15
714,France,Female,51,4,88308.87,3,0,0,5862.53,15.063269612266376,Senior,0,36414,1,1,0.93
642,France,Female,33,4,84607.34,2,0,1,60059.47,1.4087260510290882,Middle-Aged,0,21186,0,0,0.03
613,Germany,Female,43,4,140681.68,1,0,1,20134.07,6.987245003121575,Middle-Aged,1,26359,0,0,0.45
684,Germany,Male,32,3,102630.13,2,1,1,127433.47,0.8053624373565281,Middle-Aged,0,21888,0,0,0.04
701,Germany,Female,48,1,92072.68,1,1,1,133992.36,0.6871487299723656,Middle-Aged,0,33648,0,1,0.61
615,France,Female,30,9,0.0,1,1,0,87347.82,0.0,Young,0,18450,0,0,0.03
599,Germany,Male,39,2,188976.89,2,0,1,176142.09,1.0728661729856845,Middle-Aged,1,23361,0,0,0.12
554,France,Female,26,7,92606.86,2,1,0,192709.69,0.48055113367677565,Young,0,14404,0,0,0.05
589,Germany,Female,19,9,83495.11,1,1,1,143022.31,0.5837908085808431,Young,0,11191,1,0,0.16
653,France,Male,43,0,0.0,2,1,0,27862.58,0.0,Middle-Aged,0,28079,0,0,0.1
633,Spain,Male,33,4,137847.41,2,1,0,98349.13,1.4016129069977539,Middle-Aged,0,20889,0,0,0.06
762,Germany,Male,28,3,125155.83,2,1,1,106024.02,1.1804478834135887,Young,0,21336,0,0,0.03
743,Germany,Male,39,3,119695.75,1,0,1,26136.13,4.579704416836004,Middle-Aged,0,28977,0,0,0.25
714,Spain,Male,45,0,124693.48,1,0,1,187194.15,0.666118465774705,Middle-Aged,0,32130,0,0,0.23
827,France,Female,60,2,0.0,2,0,1,60615.83,0.0,Senior,0,49620,0,0,0.08
595,Spain,Male,35,8,0.0,1,1,0,100015.79,0.0,Middle-Aged,0,20825,1,0,0.45
663,France,Male,36,10,0.0,2,1,0,136349.55,0.0,Middle-Aged,0,23868,0,0,0.0
544,Spain,Male,37,2,0.0,2,0,0,135067.02,0.0,Middle-Aged,0,20128,0,0,0.03
775,Germany,Male,32,8,121669.23,1,0,1,125898.39,0.9664081486665556,Middle-Aged,0,24800,0,0,0.24
702,Germany,Female,36,2,105264.88,2,1,1,52909.87,1.9895131097468204,Middle-Aged,0,25272,0,0,0.12
583,France,Female,42,4,0.0,2,1,0,17439.66,0.0,Middle-Aged,0,24486,0,0,0.05
670,France,Female,42,6,112333.63,1,1,1,65706.86,1.7096179911808296,Middle-Aged,0,28140,0,0,0.1
526,Spain,Male,49,2,0.0,1,1,0,114539.67,0.0,Middle-Aged,0,25774,1,1,0.72
778,France,Male,37,3,141803.77,1,0,1,179421.84,0.7903372855835165,Middle-Aged,1,28786,0,0,0.08
614,France,Male,38,2,116248.88,1,1,0,105140.92,1.1056483051508394,Middle-Aged,0,23332,0,0,0.03
561,Germany,Male,32,6,166824.59,1,1,0,139451.98,1.1962869942757355,Middle-Aged,0,17952,0,0,0.04
556,France,Male,34,8,163757.06,1,1,1,104000.06,1.574586206969496,Middle-Aged,1,18904,0,0,0.03
683,France,Female,29,9,0.0,2,1,1,48849.89,0.0,Young,0,19807,0,0,0.08
698,Germany,Male,55,8,155059.1,2,1,1,144584.29,1.072447774236053,Senior,1,38390,0,0,0.23
663,France,Male,67,9,0.0,3,1,1,72318.77,0.0,Senior,0,44421,0,1,0.52
468,Spain,Male,26,1,131643.25,1,1,0,64436.16,2.043002717728679,Young,0,12168,0,0,0.24
591,Spain,Male,36,7,135216.8,1,1,1,122022.89,1.1081265162626455,Middle-Aged,1,21276,0,0,0.03
430,Germany,Male,49,3,137115.16,1,1,0,146516.86,0.935831958178738,Middle-Aged,0,21070,1,1,0.57
661,France,Female,41,1,0.0,2,0,1,131300.68,0.0,Middle-Aged,0,27101,0,0,0.1
501,France,Male,44,4,142051.07,2,0,1,74940.5,1.8955180443151567,Middle-Aged,1,22044,0,0,0.24
745,France,Female,36,9,0.0,1,1,0,19605.18,0.0,Middle-Aged,0,26820,1,0,0.21
666,France,Female,27,1,85225.21,1,0,1,64511.44,1.321086771586559,Young,0,17982,0,0,0.06
686,Spain,Male,45,3,74274.87,3,1,0,64907.48,1.1443191139141435,Middle-Aged,0,30870,1,1,0.8
661,Germany,Male,44,1,141136.62,1,1,0,189742.78,0.743831306782793,Middle-Aged,0,29084,1,1,0.59
608,Germany,Male,42,8,131390.75,2,1,0,71178.09,1.8459437447675262,Middle-Aged,0,25536,0,0,0.24
705,Germany,Female,40,3,92889.91,1,1,1,109496.69,0.848335324108884,Middle-Aged,0,28200,0,0,0.31
760,France,Male,43,8,121911.59,1,1,0,193312.33,0.6306457016994208,Middle-Aged,0,32680,0,0,0.28
698,Germany,Female,36,7,121263.62,1,1,1,13387.88,9.057716382280093,Middle-Aged,0,25128,0,0,0.31
476,France,Male,37,4,0.0,1,1,1,55775.84,0.0,Middle-Aged,0,17612,1,0,0.14
822,France,Male,32,8,116358.0,1,1,0,108798.36,1.069483032648654,Middle-Aged,0,26304,0,0,0.07
850,France,Female,42,8,0.0,1,1,0,19632.64,0.0,Middle-Aged,0,35700,1,0,0.42
745,France,Female,33,1,0.0,2,1,1,174431.01,0.0,Middle-Aged,0,24585,0,0,0.02
579,France,Female,38,4,175739.36,1,1,1,193130.55,0.9099511185568518,Middle-Aged,1,22002,0,0,0.26
753,Germany,Female,38,9,151766.71,1,1,1,180829.99,0.8392784294242344,Middle-Aged,1,28614,0,0,0.29
667,France,Male,27,7,156811.74,1,1,1,149402.59,1.049591844425187,Young,1,18009,0,0,0.03
638,France,Female,48,10,138333.03,1,1,1,47679.14,2.9013323226887064,Middle-Aged,1,30624,0,0,0.28
730,Spain,Female,62,2,0.0,2,1,1,162889.1,0.0,Senior,0,45260,0,0,0.21
758,Spain,Female,35,5,0.0,2,0,0,100365.51,0.0,Middle-Aged,0,26530,0,0,0.01
549,France,Female,29,8,0.0,2,1,1,189558.44,0.0,Young,0,15921,0,0,0.05
708,France,Male,32,10,86614.06,2,1,1,172129.26,0.5031919616688063,Middle-Aged,0,22656,0,0,0.03
568,Germany,Female,31,1,61592.14,2,1,1,61796.64,0.9966907585914057,Middle-Aged,0,17608,0,0,0.06
519,France,Male,48,10,71083.98,1,1,0,137959.0,0.5152543871730006,Middle-Aged,0,24912,0,1,0.66
631,Germany,Female,29,2,96863.52,2,1,1,31613.35,3.064006819903617,Young,0,18299,0,0,0.0
757,France,Male,32,9,0.0,2,1,0,115950.96,0.0,Middle-Aged,0,24224,0,0,0.01
734,France,Male,30,3,0.0,2,1,0,107640.25,0.0,Young,0,22020,0,0,0.03
678,France,Male,31,2,0.0,2,1,1,58803.28,0.0,Middle-Aged,0,21018,0,0,0.0
762,Germany,Male,56,10,100260.88,3,1,1,77142.42,1.2996854389582282,Senior,0,42672,1,1,0.8
660,Spain,Female,61,5,155931.11,1,1,1,158338.39,0.9847966118639957,Senior,1,40260,0,0,0.39
730,France,Female,27,7,0.0,2,1,0,144099.48,0.0,Young,0,19710,0,0,0.01
645,France,Female,48,7,90612.34,1,1,1,149139.13,0.6075691872414704,Middle-Aged,0,30960,0,0,0.42
660,Germany,Male,31,9,125189.75,2,1,1,139874.43,0.8950152647628306,Middle-Aged,0,20460,0,0,0.05
565,Germany,Female,40,1,89994.71,2,0,1,121084.27,0.7432403069366483,Middle-Aged,0,22600,0,0,0.33
686,France,Female,34,3,123971.51,2,1,0,147794.63,0.8388092990929372,Middle-Aged,0,23324,0,0,0.02
740,France,Male,44,9,0.0,1,0,1,96528.0,0.0,Middle-Aged,0,32560,1,0,0.26
721,Spain,Male,33,5,0.0,2,0,1,117626.9,0.0,Middle-Aged,0,23793,0,0,0.0
604,France,Female,71,2,0.0,2,1,1,49506.82,0.0,Elderly,0,42884,0,0,0.04
539,France,Female,47,2,127286.04,2,1,1,166929.43,0.7625140755587556,Middle-Aged,0,25333,1,0,0.23
759,Spain,Male,38,1,0.0,2,1,0,20778.39,0.0,Middle-Aged,0,28842,0,0,0.07
567,Germany,Male,41,0,134378.89,1,1,1,105746.94,1.2707591349688228,Middle-Aged,1,23247,0,0,0.29
742,France,Male,31,4,105239.1,1,1,1,19700.24,5.342021213954753,Middle-Aged,0,23002,0,0,0.03
687,France,Female,72,9,0.0,1,0,1,69829.4,0.0,Elderly,0,49464,0,0,0.07
614,France,Female,34,5,0.0,2,1,0,185561.89,0.0,Middle-Aged,0,20876,0,0,0.01
828,Spain,Male,47,1,109876.82,2,1,0,83611.45,1.3141360423721873,Middle-Aged,0,38916,1,0,0.37
764,Germany,Female,39,9,138341.51,1,1,0,50072.94,2.7627998276114805,Middle-Aged,0,29796,1,1,0.58
635,Spain,Male,46,8,0.0,2,1,1,60739.16,0.0,Middle-Aged,0,29210,0,0,0.08
546,France,Female,30,5,0.0,2,0,1,198543.09,0.0,Young,0,16380,0,0,0.1
484,Spain,Female,35,7,133868.21,1,1,1,27286.1,4.9060954112167,Middle-Aged,1,16940,0,0,0.13
721,France,Male,36,1,155176.83,2,1,1,49653.37,3.1252023780057625,Middle-Aged,1,25956,0,0,0.05
609,Germany,Female,40,10,137389.77,2,1,0,170122.22,0.8075945047037358,Middle-Aged,0,24360,0,0,0.32
684,Germany,Female,48,10,126384.42,1,1,1,198129.36,0.6378883977619471,Middle-Aged,0,32832,0,0,0.48
586,France,Female,38,2,0.0,2,1,0,87168.46,0.0,Middle-Aged,0,22268,0,0,0.22
835,France,Male,35,6,127120.07,1,1,0,28707.69,4.428084251989624,Middle-Aged,0,29225,0,0,0.22
709,France,Female,41,3,150300.65,2,1,0,71672.86,2.097037149068699,Middle-Aged,0,29069,0,0,0.11
554,Spain,Male,37,3,0.0,2,1,0,166177.3,0.0,Middle-Aged,0,20498,0,0,0.02
765,France,Female,56,1,0.0,1,1,0,13228.93,0.0,Senior,0,42840,1,1,0.96
610,France,Female,27,9,159561.93,1,0,1,103381.47,1.543428720833627,Young,1,16470,0,0,0.06
592,Germany,Female,34,6,102143.93,2,1,1,102628.98,0.995273752111733,Middle-Aged,0,20128,0,0,0.08
676,France,Female,34,8,100359.54,1,0,0,46038.28,2.179915061987546,Middle-Aged,0,22984,0,0,0.09
613,France,Male,20,3,0.0,2,1,1,149613.77,0.0,Young,0,12260,0,0,0.0
607,France,Female,32,6,0.0,2,0,0,196062.01,0.0,Middle-Aged,0,19424,0,0,0.07
593,Germany,Female,39,8,151391.68,1,1,0,27274.6,5.550647122230941,Middle-Aged,0,23127,1,0,0.37
638,France,Male,24,1,0.0,2,0,1,162597.15,0.0,Young,0,15312,0,0,0.0
711,France,Female,25,5,190066.54,1,0,0,51345.39,3.7017255103135844,Young,0,17775,1,0,0.22
634,Germany,Female,46,5,123642.36,1,1,1,49725.16,2.486515076070142,Middle-Aged,0,29164,1,0,0.44
439,France,Male,36,2,165536.28,2,1,1,123956.83,1.3354349252074291,Middle-Aged,1,15804,0,0,0.12
650,Spain,Male,42,4,194532.66,1,1,0,171045.31,1.1373165391088478,Middle-Aged,0,27300,1,0,0.31
742,France,Female,25,4,132116.13,2,1,0,129933.5,1.0167980543893607,Young,0,18550,0,0,0.1
639,France,Female,35,8,0.0,1,0,0,164453.98,0.0,Middle-Aged,0,22365,0,0,0.23
504,France,Female,32,8,206663.75,1,0,0,16281.94,12.692821002902603,Middle-Aged,0,16128,0,0,0.45
701,France,Male,23,3,0.0,2,1,0,38960.59,0.0,Young,0,16123,0,0,0.01
645,France,Male,40,6,131411.24,1,1,1,194656.11,0.6750943497226981,Middle-Aged,1,25800,0,0,0.05
699,Spain,Female,25,8,0.0,2,1,1,52404.47,0.0,Young,0,17475,0,0,0.01
571,France,Female,38,6,107193.82,2,0,0,38962.94,2.7511738077260084,Middle-Aged,0,21698,0,0,0.14
667,France,Male,23,1,0.0,2,1,0,91573.19,0.0,Young,0,15341,0,0,0.04
638,Spain,Male,34,5,146679.77,1,1,0,102179.86,1.4355056857584263,Middle-Aged,0,21692,0,0,0.1
713,Spain,Female,48,1,163760.82,1,0,0,157381.14,1.0405364963044492,Middle-Aged,0,34224,1,0,0.46
584,Spain,Female,30,5,0.0,2,1,1,185201.58,0.0,Young,0,17520,0,0,0.02
687,France,Male,34,7,129895.19,1,0,1,28698.17,4.526253416158592,Middle-Aged,1,23358,0,0,0.03
613,Germany,Male,69,9,78778.49,1,0,1,8751.59,9.001620277001093,Senior,0,42297,0,0,0.29
694,France,Male,42,8,133767.19,1,1,0,36405.21,3.6743968789082664,Middle-Aged,0,29148,0,0,0.18
682,France,Male,30,9,0.0,2,1,1,2053.42,0.0,Young,0,20460,0,0,0.03
796,France,Female,50,1,94164.0,1,1,1,189414.74,0.4971313214589319,Middle-Aged,0,39800,0,0,0.5
655,France,Male,44,8,87471.63,1,0,1,188593.98,0.4638092371771358,Middle-Aged,0,28820,0,0,0.48
586,Spain,Male,42,6,0.0,2,1,1,123410.23,0.0,Middle-Aged,0,24612,0,0,0.0
640,France,Female,33,6,84719.13,2,1,1,113048.79,0.7494032443867821,Middle-Aged,0,21120,0,0,0.03
666,Germany,Female,37,2,158468.76,1,0,1,93266.01,1.6991051723988195,Middle-Aged,1,24642,0,0,0.07
543,France,Male,42,7,0.0,1,1,1,56650.47,0.0,Middle-Aged,0,22806,0,0,0.17
492,Germany,Female,49,2,151249.45,2,1,1,167237.94,0.9043967535117929,Middle-Aged,1,24108,0,0,0.38
792,France,Male,50,9,0.0,4,1,1,194700.81,0.0,Middle-Aged,0,39600,1,1,0.79
646,Germany,Male,39,6,121681.91,2,0,1,61793.47,1.96917101434828,Middle-Aged,0,25194,0,0,0.23
741,Germany,Male,36,8,116993.43,2,1,0,168816.22,0.6930224477245136,Middle-Aged,0,26676,0,0,0.09
521,France,Male,30,2,107316.09,1,1,0,64299.82,1.6689951853675484,Young,0,15630,0,0,0.1
782,France,Female,70,7,97072.42,1,0,1,131177.22,0.7400097364466177,Senior,0,54740,0,0,0.11
743,France,Male,43,5,0.0,2,0,0,113079.19,0.0,Middle-Aged,0,31949,1,0,0.05
737,France,Male,30,8,174356.13,1,0,0,31928.5,5.4608306058850244,Young,0,22110,0,0,0.1
674,France,Male,18,7,0.0,2,1,1,55753.12,0.0,Young,0,12132,1,0,0.04
676,France,Male,38,8,0.0,2,1,1,133692.88,0.0,Middle-Aged,0,25688,0,0,0.01
835,Spain,Male,38,7,86824.09,1,0,0,175905.97,0.49358239518533675,Middle-Aged,0,31730,0,0,0.16
573,Spain,Male,46,3,65269.23,1,0,1,189988.65,0.3435427853190178,Middle-Aged,0,26358,1,1,0.61
727,Spain,Female,57,1,109679.72,1,0,1,753.37,145.58546265447256,Senior,0,41439,0,0,0.42
664,France,Female,34,7,93920.47,1,0,0,179913.98,0.522029861159205,Middle-Aged,0,22576,0,0,0.11
621,Germany,Female,31,8,100375.39,1,1,1,90384.26,1.1105405963383448,Middle-Aged,0,19251,0,0,0.09
660,Germany,Male,46,5,109019.65,2,1,1,33680.56,3.236871655340648,Middle-Aged,0,30360,0,0,0.45
531,Spain,Female,45,1,126495.57,2,1,1,164741.5,0.7678427718577286,Middle-Aged,0,23895,0,0,0.35
596,Spain,Male,30,6,121345.88,4,1,0,41921.75,2.8945804981900802,Young,0,17880,1,1,0.73
732,France,Male,25,0,110942.9,1,0,0,172576.56,0.6428619274830835,Young,0,18300,0,0,0.02
488,France,Female,22,6,0.0,2,1,1,66393.89,0.0,Young,0,10736,0,0,0.01
713,France,Female,25,4,121172.97,1,1,1,56268.98,2.153459508240597,Young,0,17825,0,0,0.03
697,Germany,Female,48,2,108128.96,2,1,1,103944.37,1.0402579764541362,Middle-Aged,0,33456,0,0,0.44
651,Spain,Male,38,2,0.0,3,1,0,67029.82,0.0,Middle-Aged,0,24738,1,0,0.43
658,Germany,Male,37,3,168735.74,2,0,0,70370.24,2.397828115976299,Middle-Aged,0,24346,0,0,0.11
613,Spain,Male,29,0,0.0,2,0,1,133897.32,0.0,Young,0,17777,0,0,0.04
779,Germany,Male,37,7,120092.52,2,1,0,135925.72,0.8835157908304624,Middle-Aged,0,28823,0,0,0.24
579,Germany,Female,39,5,117833.3,3,0,0,5831.0,20.208077516720973,Middle-Aged,0,22581,1,1,0.81
588,Germany,Female,48,1,143279.58,2,1,0,31580.8,4.536920533995339,Middle-Aged,0,28224,1,0,0.38
664,France,Male,46,2,0.0,1,1,1,177423.02,0.0,Middle-Aged,0,30544,1,0,0.43
633,France,Male,29,10,130206.28,1,1,0,184654.87,0.7051332033647421,Young,0,18357,0,0,0.06
779,France,Female,41,10,99786.2,1,1,0,86927.53,1.1479240236090913,Middle-Aged,0,31939,0,0,0.33
623,France,Female,35,5,0.0,2,1,0,101192.08,0.0,Middle-Aged,0,21805,0,0,0.04
744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0.915261303537962,Young,1,19344,0,0,0.19
644,France,Male,33,7,174571.36,1,0,1,43943.09,3.9726691955435998,Middle-Aged,1,21252,0,0,0.13
467,France,Male,57,1,0.0,2,1,1,114448.77,0.0,Senior,0,26619,0,0,0.22
736,France,Male,43,4,176134.54,1,1,1,52856.88,3.3322916524774073,Middle-Aged,1,31648,0,0,0.15
592,Spain,Male,55,8,85845.43,2,1,1,128918.42,0.6658895602350695,Senior,0,32560,0,0,0.24
617,France,Female,27,4,0.0,2,0,0,190269.21,0.0,Young,0,16659,0,0,0.02
717,Germany,Female,33,0,115777.23,1,1,1,81508.1,1.420438336803336,Middle-Aged,0,23661,0,0,0.25
781,Spain,Male,35,4,80790.74,1,1,0,116429.51,0.6939026025274865,Middle-Aged,0,27335,0,0,0.13
619,Spain,Male,34,1,0.0,1,1,0,139919.38,0.0,Middle-Aged,0,21046,0,0,0.2
571,France,Female,47,7,0.0,2,0,0,112366.98,0.0,Middle-Aged,0,26837,0,0,0.07
570,France,Female,58,8,0.0,1,0,1,116503.92,0.0,Senior,0,33060,1,0,0.31
809,Germany,Male,41,1,79706.25,2,1,0,165675.01,0.4811000162305709,Middle-Aged,0,33169,0,0,0.11
703,Germany,Female,26,1,97331.19,1,1,0,63717.49,1.527542751605564,Young,0,18278,0,0,0.22
475,France,Female,32,8,119023.28,1,1,0,100816.29,1.1805957152360993,Middle-Aged,0,15200,0,0,0.14
692,Germany,Female,43,2,69014.49,2,0,0,164621.43,0.41923150588595914,Middle-Aged,0,29756,0,0,0.16
484,Spain,Female,39,5,0.0,2,1,1,175224.12,0.0,Middle-Aged,0,18876,0,0,0.06
705,Spain,Female,57,3,0.0,2,1,1,34134.14,0.0,Senior,0,40185,0,0,0.01
674,France,Female,45,6,72494.69,1,0,1,140041.78,0.5176647283403567,Middle-Aged,0,30330,0,0,0.3
639,France,Male,77,6,80926.02,2,1,1,55829.25,1.449527263934228,Elderly,0,49203,0,0,0.06
571,France,Male,38,1,121405.04,1,1,1,154844.22,0.7840463144184523,Middle-Aged,0,21698,0,0,0.04
524,Germany,Male,29,9,144287.6,2,1,0,32063.3,4.500085767840491,Young,0,15196,0,0,0.12
671,Spain,Male,50,8,0.0,1,0,1,2560.11,0.0,Middle-Aged,0,33550,0,0,0.37
653,Spain,Male,30,4,0.0,2,1,0,120736.04,0.0,Young,0,19590,0,0,0.02
554,France,Male,40,4,0.0,1,0,1,168780.04,0.0,Middle-Aged,0,22160,0,0,0.11
711,France,Female,34,6,0.0,2,1,1,175310.38,0.0,Middle-Aged,0,24174,0,0,0.01
589,France,Female,59,2,0.0,2,1,1,126160.24,0.0,Senior,0,34751,1,0,0.23
637,France,Male,32,5,0.0,1,0,0,148769.08,0.0,Middle-Aged,0,20384,0,0,0.12
445,Germany,Female,48,7,168286.58,1,1,0,16645.77,10.10987055570274,Middle-Aged,0,21360,1,1,0.68
598,France,Female,40,9,0.0,1,1,0,68462.59,0.0,Middle-Aged,0,23920,1,0,0.18
651,Spain,Female,45,10,135923.16,1,1,0,18732.84,7.255875777511578,Middle-Aged,0,29295,0,0,0.22
572,France,Male,33,5,0.0,1,0,1,41139.05,0.0,Middle-Aged,0,18876,0,0,0.11
739,Germany,Male,45,7,102703.62,1,0,1,147802.94,0.694868586511202,Middle-Aged,0,33255,1,1,0.58
697,Germany,Male,31,3,108805.42,2,0,1,123825.83,0.8786972798809424,Middle-Aged,0,21607,0,0,0.06
786,Spain,Male,40,6,0.0,2,0,0,41248.8,0.0,Middle-Aged,0,31440,0,0,0.04
599,Germany,Male,40,10,137456.28,2,1,1,14113.11,9.73961656927495,Middle-Aged,1,23960,0,0,0.11
735,France,Male,31,3,119558.35,1,0,0,72927.68,1.6394097549791795,Middle-Aged,0,22785,0,0,0.05
850,Germany,Male,43,0,108508.82,3,1,0,184044.8,0.5895782983273639,Middle-Aged,0,36550,1,1,0.78
708,France,Female,33,8,0.0,2,0,1,15246.83,0.0,Middle-Aged,0,23364,0,0,0.1
687,Spain,Female,40,1,0.0,2,1,0,8207.36,0.0,Middle-Aged,0,27480,0,0,0.08
